model	branch_length	nsites	method	null_training_reps	null_heldout_reps	alternative_reps	exact_null_mean	exact_null_sd	exact_alternative_mean	exact_standardized_separation	empirical_threshold	heldout_null_mean_z	heldout_null_median_z	heldout_null_sd_z	null_nominal_rejection	null_nominal_ci_low	null_nominal_ci_high	null_calibrated_rejection	null_calibrated_ci_low	null_calibrated_ci_high	nominal_power	nominal_power_ci_low	nominal_power_ci_high	calibrated_power	calibrated_power_ci_low	calibrated_power_ci_high	alternative_mean_z	alternative_median_z	alternative_sd_z
+I+G4	4.0	100	legacy_counterfactual	10000	10000	20000	0.11821492174274892	0.6961661575607384	0.3951948426143158	0.39786467334474124	3.141299291958014	1.657348287644519	1.6737948448174702	0.9365427924887068	0.5133	0.5035002401358899	0.5230895451322015	0.054	0.04973886314439657	0.05860367598577117	1.0	0.9998079568876411	1.0	0.9881	0.9865006395357423	0.989511887977973	5.185982064871779	5.167592173863575	0.9465871854420856
+I+G4	4.0	100	refined_invariant_null	10000	10000	20000	-9.020562075079397e-17	0.46697849239753103	0.18742761956815548	0.40136242379360276	1.5755519725239913	-0.03776661178696087	-0.01785211715013109	1.0179424065616896	0.046	0.042065522054552065	0.05028316127525995	0.0519	0.047721733718244265	0.056422418264330094	0.98635	0.9846459073966657	0.9878672922679427	0.9881	0.9865006395357423	0.989511887977973	3.7749378344032865	3.758841315696052	1.004548611318985
+I+G4	4.0	500	legacy_counterfactual	10000	10000	20000	0.11821492174274892	0.6961661575607384	0.3951948426143158	0.39786467334474124	5.257384332295944	3.778804605716742	3.79658097202806	0.9139776890590656	0.9884	0.9861057808757553	0.9903191157359622	0.0477	0.04369351860154453	0.05205385908584307	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	11.610392311343427	11.613658222375525	0.9417855753580515
+I+G4	4.0	500	refined_invariant_null	10000	10000	20000	-9.020562075079397e-17	0.46697849239753103	0.18742761956815548	0.40136242379360276	1.596050481111591	-0.01545882709819378	0.005497367076475169	0.9951519269533686	0.0426	0.038814221674395286	0.04673707294026554	0.0476	0.043597712998593996	0.05194974149128917	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	8.445830249671936	8.450597527949876	0.9999997056019236
+I+G4	4.0	1000	legacy_counterfactual	10000	10000	20000	0.11821492174274892	0.6961661575607384	0.3951948426143158	0.39786467334474124	6.9162057005479864	5.35825782027353	5.365015745273382	0.9189644114795281	1.0	0.9996159875222334	0.9999999999999999	0.0426	0.038814221674395286	0.04673707294026554	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	16.403749900986288	16.391024433848273	0.942560305480819
+I+G4	4.0	1000	refined_invariant_null	10000	10000	20000	-9.020562075079397e-17	0.46697849239753103	0.18742761956815548	0.40136242379360276	1.6736708097406034	-0.010764038381399206	-0.002546247166493154	0.9993597519163768	0.0469	0.04292721632143491	0.051220775785917105	0.044	0.04015220473594388	0.04819801464377919	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	11.924215754176847	11.907322837133904	0.9998026342709755
+I+G4	4.0	5000	legacy_counterfactual	10000	10000	20000	0.11821492174274892	0.6961661575607384	0.3951948426143158	0.39786467334474124	13.488994329021137	12.019282331945563	12.01809121865652	0.9093483858246411	1.0	0.9996159875222334	0.9999999999999999	0.0546	0.05031553323332035	0.059226545081874075	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	36.69263812768882	36.68190300809907	0.9364823965261836
+I+G4	4.0	5000	refined_invariant_null	10000	10000	20000	-9.020562075079397e-17	0.46697849239753103	0.18742761956815548	0.40136242379360276	1.6220819260369472	0.015000222649788862	0.018101987416502943	0.9898097543738718	0.0516	0.04743373093848816	0.05611065145157285	0.0534	0.049162345412768274	0.05798065453237279	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	26.672881716664183	26.663420967544862	0.9940971498220841
+I+G4	4.0	10000	legacy_counterfactual	10000	10000	20000	0.11821492174274892	0.6961661575607384	0.3951948426143158	0.39786467334474124	18.47564639331983	16.98073934876047	16.97954755783391	0.9169249197002284	1.0	0.9996159875222334	0.9999999999999999	0.0523	0.048105800033018536	0.056838044739573615	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	51.88727230489753	51.88603313415021	0.9388179615739244
+I+G4	4.0	10000	refined_invariant_null	10000	10000	20000	-9.020562075079397e-17	0.46697849239753103	0.18742761956815548	0.40136242379360276	1.6352295972881197	0.0012188145960350667	0.0016668940979317243	0.998123014536902	0.0513	0.04714576877535386	0.05579884402219381	0.0522	0.048009776782719116	0.05673414479236859	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	37.71525430369976	37.7121326761144	0.9958163687354371
