csv	branch	z_alpha	windows	saturated_windows	saturated_fraction	min_z	median_z	max_z	dataset	formula
doc/satute-wiki/results/biological/enhanced_sliding_window_rerun_20260619_150104/sliding_window/dominant/rRNA_based_3D_tree/branch_to_eukaryota_sliding_window_size_36.csv	(Node1612*, Node77*)	2.326347874388028	1912	895	0.46809623430962344	-0.9069840181599758	2.6218043632090975	8.270102622558106	rRNA_based_3D_tree	dominant
doc/satute-wiki/results/biological/enhanced_sliding_window_rerun_20260619_150104/sliding_window/dominant/rRNA_based_3D_tree/branch_to_yeast_sliding_window_size_36.csv	(Eukaryota_Opisthokonta_Nucletmycea_Fungi_Dikarya_Ascomycota_Saccharomycotina_Saccharomycetes_Saccharomycetales_Saccharomyces_cerevisiae_baker_s_yeast, Node1652*)	2.326347874388028	1912	83	0.043410041841004186	0.4838324540220024	5.172756309194795	8.174179645681988	rRNA_based_3D_tree	dominant
doc/satute-wiki/results/biological/enhanced_sliding_window_rerun_20260619_150104/sliding_window/eigenvalue_weighted/rRNA_based_3D_tree/branch_to_eukaryota_sliding_window_size_36.csv	(Node1612*, Node77*)	2.326347874388028	1912	699	0.3655857740585774	-0.8734209836709796	4.250755936119247	12.417222799625616	rRNA_based_3D_tree	eigenvalue_weighted
doc/satute-wiki/results/biological/enhanced_sliding_window_rerun_20260619_150104/sliding_window/eigenvalue_weighted/rRNA_based_3D_tree/branch_to_yeast_sliding_window_size_36.csv	(Eukaryota_Opisthokonta_Nucletmycea_Fungi_Dikarya_Ascomycota_Saccharomycotina_Saccharomycetes_Saccharomycetales_Saccharomyces_cerevisiae_baker_s_yeast, Node1652*)	2.326347874388028	1912	29	0.015167364016736401	1.2885097723255023	8.164458338001916	11.768995578495268	rRNA_based_3D_tree	eigenvalue_weighted
